created_at,tweet,username,hashtags,cashtags,retweets_count,likes_count,replies_count,coin
2021-09-25 13:58:14 UTC,Top 10  Project with the Highest Social Engagement 🔥  1  $CAKE 2 #BinanceCoin $BNB 3  $ANY 4  $ONT 5  $DODO 6  $GRT 7  $UNFI 8  $AVA 9  $REEF 10  $DEXE  https://t.co/vBVwZFjBnB,bnbswap,['binancecoin'],"['cake', 'bnb', 'any', 'ont', 'dodo', 'grt', 'unfi', 'ava', 'reef', 'dexe']",57,177,45,BNB
2021-09-17 12:12:24 UTC,"Binance Coin 4-year return a whopping 42,600% 🔥 - Financial Mirror  #BNB 💪  #Binance #BinanceSmartChain #BinanceCoin #BSC $BNB  https://t.co/C4EOTslFnW",bnbswap,"['bnb', 'binance', 'binancesmartchain', 'binancecoin', 'bsc']",['bnb'],50,85,13,BNB
2021-11-26 12:30:00 UTC,TOP BSC PROJECTS MENTIONED THE MOST ON TWITTER ‼  $CAKE  $TCT  $NFTBS  $BSCS  $CATE  $SFUND  $BNB  $HAM  $FEG   #BSCGems  https://t.co/gHRzSIBOMj,bsc_daily,['bscgems'],"['cake', 'tct', 'nftbs', 'bscs', 'cate', 'sfund', 'bnb', 'ham', 'feg']",563,1332,434,BNB
2021-11-05 13:00:00 UTC,TOP BSC PROJECTS BY ALTRANK ‼   $ICE  $ONT  $CAKE  $BNB  $KABOSU  $SPE  $SFUND  $BSCS  $ANY  $HAM  #BSC  https://t.co/2EppxYuu1E,bsc_daily,['bsc'],"['ice', 'ont', 'cake', 'bnb', 'kabosu', 'spe', 'sfund', 'bscs', 'any', 'ham']",214,596,571,BNB
2021-11-05 10:00:01 UTC,TOP BSC PROJECTS MENTIONED THE MOST ON TWITTER 📢  $CAKE  $CATE  $NFTB  $NFTBS  $YOOSHI  $LZ  $HAM  $BNB  $FEG  $TREES   #BSC  https://t.co/mAeV66dE9p,bsc_daily,['bsc'],"['cake', 'cate', 'nftb', 'nftbs', 'yooshi', 'lz', 'ham', 'bnb', 'feg', 'trees']",645,1659,995,BNB
2021-10-29 13:30:00 UTC,TOP BSC PROJECTS BY ALTRANK ‼  1.  $HAM 2.  $YOOSHI 3.  $BNB 4.  $CUMMIES 5.  $HERO 6.  $SPE 7.  $FEG 8.  $ASS 9.  $SAFEMARS 10.  $POSI  #BSC  https://t.co/5DdmalAsFb,bsc_daily,['bsc'],"['ham', 'yooshi', 'bnb', 'hero', 'spe', 'feg', 'ass', 'posi']",663,1693,901,BNB
2021-10-22 13:00:03 UTC,TOP BSC PROJECTS MENTIONED THE MOST ON TWITTER ‼  $CAKE  $NFTBS  $POP2  $MBOX  $LEOS  $BNB  $FEG  $HAM  $BSCS  $LZ   #BSC  https://t.co/AhcjCjQ0wI,bsc_daily,['bsc'],"['cake', 'nftbs', 'mbox', 'leos', 'bnb', 'feg', 'ham', 'bscs', 'lz']",421,953,735,BNB
2021-10-15 13:30:00 UTC,TOP BSC PROJECTS MENTIONED THE MOST ON TWITTER  $CAKE  $LEOS  $FEG  $HAM  $GAIN  $BSCX  $BNB  $CATE  $HERO  $MONSTA    #BSC  https://t.co/iJjWS5dOuN,bsc_daily,['bsc'],"['cake', 'leos', 'feg', 'ham', 'gain', 'bscx', 'bnb', 'cate', 'hero', 'monsta']",368,878,492,BNB
2021-09-14 11:30:00 UTC,TOP  Tokens Mentioned The Most On Twitter  1.  2.  3. Binance Coin 4.  5. Binance USD 6.  7.  8.  9.  10.   Source:   https://t.co/Dvtecv8HwT,bsc_daily,[],[],390,598,87,BNB
2021-11-06 13:44:47 UTC,The best decision of my life. Bought $BTC from  OTC counter. Hodled since that day till date. Excellent price of 3300 usd per coin. Let it sink for a minute. They say by the time you will understand it you won't be able to afford it. #btc #Binance  https://t.co/sDx9hFGprC,bull_bnb27,"['btc', 'binance']",['btc'],390,355,252,BNB
2021-11-24 13:40:07 UTC,So proud being owner of one of the Glam #Binance Coin #NFT made by  🔥   Make sure to take a look into his Opensea profile to check all these awesome #NFTs he's creating! 💎  🌐 https://t.co/AplD70dUPm  #Crypto #BSC #BNB #BinanceSmarChain    https://t.co/RGMtKNYjD9,crypt0mummy,"['binance', 'nft', 'nfts', 'crypto', 'bsc', 'bnb', 'binancesmarchain']",[],4,39,19,BNB
2021-11-06 15:09:38 UTC,$FEG could be the coin 💪🏻🦍,crypt0mummy,[],['feg'],149,564,43,BNB
2021-11-25 09:46:16 UTC,I keep looking at other alts thinking they are doing as good as #bnb and game coins.  They are totally not.  Also $bifi is like the best DeFi coin out there. It's up like 20% from the dip.  Jees we picked the right ones this week.,cryptobethany,['bnb'],['bifi'],5,71,30,BNB
2021-11-25 09:00:15 UTC,"What's $sol doing rn?  There's been a pop to like $ftm, $matic, $bnb, $avax the past like 48 hrs.  But Solana is like idk, in struggle town.  Meme coin $ada is rekt.  This is crypto #5 &amp; #6 sucking rn.  Does it make human sense for Carbano to be ahead of avax - no.",cryptobethany,[],"['sol', 'ftm', 'matic', 'bnb', 'avax', 'ada']",2,51,13,BNB
2021-11-22 08:25:57 UTC,Every #bsc game coin 🙌,cryptobethany,['bsc'],[],2,48,4,BNB
2021-11-21 03:09:27 UTC,"Can everyone on CT plz buy $shib again.  Get shib ponzi pumped.  I bought some before bed and I'm down.  I wanna dump it already.  Last dog coin I touch omg wtf is the point in a dog coin, I want my money back and I wanna buy high quality #bnb with it.",cryptobethany,['bnb'],['shib'],3,66,35,BNB
2021-11-12 12:41:41 UTC,"Like Jonesy said.  Do A rumble feature.  Where many of us put in like 0.1 bnb or the $bash coin, then we run about bashing eachother.  The winner of the rumble takes all the coins.",cryptobethany,[],['bash'],0,13,7,BNB
2021-10-12 17:17:25 UTC,"I don't think it is that, they are hujacking every binance tweet and I doubt nance would do videos for a new coin.",cryptobethany,[],[],0,2,1,BNB
2021-10-12 17:15:19 UTC,They wouldn't do video teasers for coin listings.  They never give any hint whatsoever about coin listings.  This is a new binance product IMHO.,cryptobethany,[],[],0,2,0,BNB
2021-09-30 17:54:37 UTC,"A higher priced chain coin like eth/bnb/sol/matic.t.c.  Yields better NFT trading margins.  Like regardless of supply/market cap e.t.c.  If the chains coin is a higher price for 1 coin vs 1 coin.  It's psychological or something, but seems to cause better yields trading NFTs.",cryptobethany,[],[],1,24,11,BNB
2021-09-20 07:23:26 UTC,"Trading NFT's on #bsc should have better profit margins than $sol, because the fees are higher makes ppl think &amp; #bnb is also a higher cost coin.  With that naturally seems to come better margins.  + 0.1 $sol = $14 + 0.1 $bnb =$40  Psychology.  Also 2.3m active PCS users...",cryptobethany,"['bsc', 'bnb']","['sol', 'sol', 'bnb']",5,54,15,BNB
2021-09-07 01:05:14 UTC,Omg I found out nance had $sol coin futures like we did with #bnb   Just had to long it &amp; take extra coins off bears.  Mine now 😝  https://t.co/ovaaizgZDE,cryptobethany,['bnb'],['sol'],0,34,8,BNB
2021-10-13 00:47:27 UTC,$FLOKIN hit safe rebound and is destined for the moon now! This coin has community hype and big names joining in. Find out why #BSC is the best for rebase. Get rewarded in $DOGE.  going big.  🌎  https://t.co/VUTkAqt0Ln 💬  https://t.co/KUPS2zlX1q  #BNB $BNB $CAKE  https://t.co/CBlWrXqvT1,hulkordie,"['bsc', 'bnb']","['flokin', 'doge', 'bnb', 'cake']",189,444,74,BNB
