created_at,tweet,username,hashtags,cashtags,retweets_count,likes_count,replies_count
2021-11-10 15:53:23 UTC,Just checked mcap of $OHM and $WBTC.  $WBTC mcap $16billion!! $OHM mcap $3.6billion!!  What would be the mcap of both those wrapped into one???  We may find out with $PRXY very soon. Mcap $7mil  $ETH $BTC $DOGE $QNT $HTR $XPR $EQZ $SHIB $ADA $AVAX $TLOS $TEL $UBX,cryptocorleon,[],"['ohm', 'wbtc', 'wbtc', 'ohm', 'prxy', 'eth', 'btc', 'doge', 'qnt', 'htr', 'xpr', 'eqz', 'shib', 'ada', 'avax', 'tlos', 'tel', 'ubx']",3,17,2
