replies_count,tweet,created_at,cashtags,username,name,id,retweets_count,likes_count,hashtags,language
27,@dogecoin Much wow  https://t.co/k0i5BVCDzN,2021-09-08 20:07:09 UTC,[],dogecoinride,DogeCoin Ride📈,1435696227069403141,77,488,[],en
107,$DOGE will bounce back!,2021-09-07 23:41:04 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1435387675473858560,177,1279,[],en
201,$DOGE to $0.50 this week?,2021-09-06 17:58:05 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1434938974204727297,263,1775,[],en
42,$DOGE x @Amazon,2021-09-06 00:43:04 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1434678502779985920,208,973,[],en
526,"$DOGE, $ADA, $MATIC or $XRP   Which will hit $5 first?",2021-09-05 21:13:08 UTC,"['doge', 'ada', 'matic', 'xrp']",dogecoinride,DogeCoin Ride📈,1434625669988769792,165,1498,[],en
77,Doge is on fire😀,2021-09-05 19:22:29 UTC,[],dogecoinride,DogeCoin Ride📈,1434597824453304320,96,656,[],en
271,Do you think $DOGE will hit $0.75 by December?,2021-09-05 04:27:20 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1434372552118444032,210,1733,[],en
72,☀️        $DOGE    🐕           🌕                  🌧     🌧               🚀    🌧                             🚀       🪐                                 🚀        🌧                🚀                       🚀                  🚀  🌧             🚀              🚀     🌍,2021-09-03 19:45:04 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1433878730120773640,209,1177,[],en
2,@picklesbaseball @dogecoin @dogecoin_devs @WeTheDoge1 @elonmusk @GloryDoge @DogecoinFdn @hiddin2urleft @dogecoinfacts @ItsDogeCoin Much wow,2021-09-03 19:06:43 UTC,[],dogecoinride,DogeCoin Ride📈,1433869081120317443,3,19,[],en
26,Tesla x #Dogecoin  It's only right.,2021-09-03 05:53:39 UTC,[],dogecoinride,DogeCoin Ride📈,1433669499354591248,63,431,['dogecoin'],en
88,"If you hold more than 1,000 $DOGE you must retweet this! 🤙",2021-09-02 23:57:26 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1433579852137967618,1025,1580,[],en
64,RETWEET if you believe @elonmusk and @VitalikButerin are working on something MASSIVE for $DOGE 👀                                                                                                                                                       #Dogecoin,2021-09-02 03:51:56 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1433276480427986947,323,1035,['dogecoin'],en
23,Dogecoin is going above $1 🚀!  https://t.co/0ctIFpPtIT,2021-09-01 22:34:46 UTC,[],dogecoinride,DogeCoin Ride📈,1433196662462222343,112,419,[],en
584,"If #Bitcoin  is a Bugatti and #ethereum a Ferrari, then what is #DOGE❓🤔🛸👀",2021-09-01 22:17:15 UTC,[],dogecoinride,DogeCoin Ride📈,1433192254458507267,97,786,"['bitcoin', 'ethereum', 'doge']",en
53,"Ok hear me out @McDonalds, please accept $DOGE as a payment method.",2021-09-01 01:26:26 UTC,['doge'],dogecoinride,DogeCoin Ride📈,1432877474065567745,150,926,[],en
