replies_count,tweet,created_at,cashtags,username,name,id,retweets_count,likes_count,hashtags,language
4,$XRP #XRPL #XRPCommunity #NFTs   Plus 10% of GDP being tokenized equals a big number.  https://t.co/FN3exhtBLX,2021-10-18 17:17:10 UTC,['xrp'],kevin_cage_,Kevin Cage,1450148964691480578,16,119,"['xrpl', 'xrpcommunity', 'nfts']",en
6,Ripple XRP NEWS $160💰 Trillion CRYPTO TOKENIZATION OF EVERYTHING Market ...  https://t.co/2Te4zA2kN7 via @YouTube,2021-10-17 19:02:03 UTC,[],kevin_cage_,Kevin Cage,1449812970926641153,19,184,[],en
28,I love #Bitcoin but I'm not a believer in the lightning network as the only L2 solution.  There are already L0s &amp; L1s that can run laps around it. $HBAR $CSPR $DAG $DOT $ALGO $XRP $XLM $ETH,2021-10-17 16:00:59 UTC,"['hbar', 'cspr', 'dag', 'dot', 'algo', 'xrp', 'xlm', 'eth']",kevin_cage_,Kevin Cage,1449767404821696513,38,415,['bitcoin'],en
105,$XRP Has Turned Into The Number One #Crypto In The U.K.  #XRPCommmunity #Ripple    https://t.co/jrkhZ6wYSZ,2021-10-15 14:34:41 UTC,['xrp'],kevin_cage_,Kevin Cage,1449020911760314370,610,2661,"['crypto', 'xrpcommmunity', 'ripple']",en
6,"I would LOVE to hear these two geniuses discuss all things Crypto...payments, data, storage $XRP $DAG",2021-10-15 00:01:03 UTC,"['xrp', 'dag']",kevin_cage_,Kevin Cage,1448801054917906432,8,76,[],en
3,UNBELIEVABLE💣 Ripple XRP Price Chart $10 TRILLION WARCHEST🎯 $100B Total ...  https://t.co/Lb3jPDC8nz via @YouTube,2021-10-14 23:56:29 UTC,[],kevin_cage_,Kevin Cage,1448799903732441090,14,55,[],en
31,Retweet if you'd love to see a collaboration or partnership between @Ripple &amp; @Conste11ation?  Two great companies pushing for enterprise adoption with environmentally friendly crypto assets ✅  $XRP $DAG,2021-10-14 20:21:11 UTC,"['xrp', 'dag']",kevin_cage_,Kevin Cage,1448745725148471299,278,769,[],en
5,"Then Consider CLS &amp; their role with Finastra (Global PayPlus - Ripple-Enabled), ACI Worldwide, Earthport, NACHA, Accenture, etc. There are just too many coincidences &amp; Ripple is not valued at $10 Billion by Accident.  $XRP $QNT",2021-10-14 19:08:27 UTC,"['xrp', 'qnt']",kevin_cage_,Kevin Cage,1448727418974449679,9,140,[],en
23,$XRP $QNT CGI is a MEMBER with Ripple &amp; QUANT  BOOOOOM  40% of global FX settlement volume processed by CGI $5T  More than 20% of SWIFT payment transactions processed by CGI  CGI handles more than 35% of all U.S. wire-based transaction volume (~$3 trillion - $5 trillion USD/day),2021-10-14 19:08:26 UTC,"['xrp', 'qnt']",kevin_cage_,Kevin Cage,1448727416789155842,168,674,[],en
2,The King knows. Always has amazing gems.  $XRP $HBAR,2021-10-13 20:59:00 UTC,"['xrp', 'hbar']",kevin_cage_,Kevin Cage,1448392851616849921,6,74,[],en
1,Just posted a photo @ Ripple Labs  https://t.co/bUpENWpTE5,2021-10-13 20:51:28 UTC,[],kevin_cage_,Kevin Cage,1448390955099467780,1,17,[],en
0,@martincpvalk @thebearablebull @sentosumosaba @XRP_OWL @jordannharryy @jungleincxrp Right back at all of you and everyone in this community 🙏🙏. Thank you for all you've taught me,2021-10-13 20:29:19 UTC,[],kevin_cage_,Kevin Cage,1448385383105011715,3,25,[],en
15,I will continue to be mocked for holding my $XRP and covering the news of this space.  I'm used to looking like an idiot for long periods of time.  I wish everyone single one of you MASSIVE success and believe crypto will be that ticket 👍,2021-10-13 20:04:56 UTC,['xrp'],kevin_cage_,Kevin Cage,1448379244434821131,10,288,[],en
9,"Reminder  I've always held and have advocated holding a variety of assets besides just $XRP  I have talked about dozens of altcoins over the past 4 years.  High, mid, and small caps.  Smart contract platforms, oracles, DeFi, etc.  You have to decide what is best for YOU 🙏👊",2021-10-13 20:04:55 UTC,['xrp'],kevin_cage_,Kevin Cage,1448379242991992832,6,251,[],en
5,SO IT BEGINS💣 Ripple XRP Price Chart RAPID FIRE NEWS🎯 Altcoin Market IS ...  https://t.co/d9L5JRA5m7 via @YouTube,2021-10-13 19:54:25 UTC,[],kevin_cage_,Kevin Cage,1448376599464792066,10,88,[],en
10,"$SGB $FLR $XRP YESSSS  Thank you, iTrust 🙏🙏🙏   https://t.co/eU8q9uw8LJ  https://t.co/LSyGWJ47M1",2021-10-11 18:30:56 UTC,"['sgb', 'flr', 'xrp']",kevin_cage_,Kevin Cage,1447630815182135296,11,117,[],en
5,SECRET OF BILLIONAIRES 💲 Ripple XRP Price Compounding Wealth Bitcoin Hit...  https://t.co/xMdfdIJaDr via @YouTube,2021-10-11 18:20:03 UTC,[],kevin_cage_,Kevin Cage,1447628073994756096,17,72,[],en
79,No YouTube Videos this weekend despite $XRP pumping.  Having a memorial service this weekend for someone we will dearly miss ❤  #RIP you Greek Goddess of a Grandma ❤,2021-10-09 15:46:57 UTC,['xrp'],kevin_cage_,Kevin Cage,1446864769038880771,22,892,['rip'],en
2,Just posted a photo @ XRP  https://t.co/OdZ5TiVZsO,2021-10-09 15:33:34 UTC,[],kevin_cage_,Kevin Cage,1446861402333925380,3,44,[],en
0,Just posted a photo @ XRP  https://t.co/KaMzIKmdkh,2021-10-09 14:54:08 UTC,[],kevin_cage_,Kevin Cage,1446851477180461059,1,25,[],en
9,"""The last time I checked...""✅  $XRP  $XLM  $HBAR  $ALGO  $DAG  There will be many winners.  Competition is good. It prevents complacency.  Clip from my latest video below 👇  https://t.co/PATOjJ6i2I",2021-10-08 19:27:31 UTC,"['xrp', 'xlm', 'hbar', 'algo', 'dag']",kevin_cage_,Kevin Cage,1446557888516919349,11,70,[],en
4,"1,000 COINCIDENCES ✔️ Ripple XRP Stellar XLM Price 💲 Crypto Tax Strategy...  https://t.co/kiUMafVrXC via @YouTube",2021-10-08 19:20:59 UTC,[],kevin_cage_,Kevin Cage,1446556245880676354,6,57,[],en
24,Stellar &amp; Ripple launched even before Ethereum.  Don't sleep on these two laggards.  They always perform in due time. $XLM $XRP,2021-10-07 20:48:03 UTC,"['xlm', 'xrp']",kevin_cage_,Kevin Cage,1446215770602606597,160,1521,[],en
1,@bearybullish1 @CredibleCrypto @XRP_OWL @Fame21Moore @CryptoBullGod @360_trader Now that's a pretty chart 👀,2021-10-07 19:55:58 UTC,[],kevin_cage_,Kevin Cage,1446202663620722688,0,13,[],en
4,$200 TRILLION 💥 PREDICTION Ripple XRP Price Chart📈 Behind Stellar XLM an...  https://t.co/jTpD49WnCj via @YouTube,2021-10-07 17:03:20 UTC,[],kevin_cage_,Kevin Cage,1446159216192933888,38,194,[],en
38,Almost time for $XRP...  Go $XLM  https://t.co/ogQF5MzR2j,2021-10-07 14:40:36 UTC,"['xrp', 'xlm']",kevin_cage_,Kevin Cage,1446123298383753221,97,972,[],en
5,Ripple has been tight with the Central Bank of Brazil for a while.  Not to mention the PIX relationship... which is their Instant Payments System   Nbd. $XRP #Uber #EBANX #ACIWorldwide   #CoughCough #RippleNet,2021-10-06 01:17:48 UTC,['xrp'],kevin_cage_,Kevin Cage,1445558876816871426,21,107,"['uber', 'ebanx', 'aciworldwide', 'coughcough', 'ripplenet']",en
3,"Ripple XRP NEWS KEVIN CAGE INTERVIEW w/ 💥THE BEARABLE BULL Tomorrow ""RVF...  https://t.co/rVcyze8EhW via @YouTube",2021-10-05 22:56:16 UTC,[],kevin_cage_,Kevin Cage,1445523258871148553,22,156,[],en
60,Nothing to see here. #Ripple #BoA $XRP #XRPCommunity  https://t.co/vNtmRVUgzb,2021-10-05 20:18:13 UTC,['xrp'],kevin_cage_,Kevin Cage,1445483484319924224,186,1070,"['ripple', 'boa', 'xrpcommunity']",en
14,$XRP is taking over the MENA Region  Regional HQ in Dubai with thousands of FI's located right in that hub  Winning the lottery in slow motion.  Navin Gupta is a beast.  #XRPCommunity,2021-10-05 17:53:08 UTC,['xrp'],kevin_cage_,Kevin Cage,1445446974237380611,75,736,['xrpcommunity'],en
6,Congrats again Mandi @hairbymandicle for winning 100 $XRP 👏👏    Appreciate the support!  https://t.co/26pczirH1i,2021-10-04 21:10:11 UTC,['xrp'],kevin_cage_,Kevin Cage,1445134176953458698,2,107,[],en
9,BoA is a Ripple Partner  BoA &amp; #Ripple have offices next door to one another in San Francisco 🏆  #XRPCommunity,2021-10-04 19:59:42 UTC,[],kevin_cage_,Kevin Cage,1445116437404733440,53,203,"['ripple', 'xrpcommunity']",en
3,FIRST MILLION 💥 HUGE NEWS COMING 📈 Ripple XRP Price VC Funds Are GROWING...  https://t.co/jugOtfqLFo via @YouTube,2021-10-04 19:11:15 UTC,[],kevin_cage_,Kevin Cage,1445104245385084931,15,106,[],en
5,Just sharing that $OGN backtested the .236 before reaching the Full 4.236 Fib.  Documented my purchase of $OGN at $.22 and staggered sells out all the way up to $2+  $XRP has backtested the .236  Question is...what will we do next?  ☕️ Cup &amp; Handle Pattern  https://t.co/QYMhiue7LI,2021-10-04 15:54:00 UTC,"['ogn', 'ogn', 'xrp']",kevin_cage_,Kevin Cage,1445054604446679047,9,55,[],en
14,PRICE TARGETS💥 $10-$14 #Ripple $XRP Price Chart BULL CYCLE WILL LAST #Bitcoin   https://t.co/9wP9DdlVMu via @YouTube,2021-09-28 15:34:06 UTC,['xrp'],kevin_cage_,Kevin Cage,1442875269912543236,24,201,"['ripple', 'bitcoin']",en
27,Do the legitimate alts that are well below their ATH like $XLM &amp; $XRP pass their ATH by end of year?  Would love to hear thoughts!,2021-09-27 00:44:57 UTC,"['xlm', 'xrp']",kevin_cage_,Kevin Cage,1442289119640662016,12,71,[],en
7,"""There’s no scenario though that we’re going to settle unless there’s absolute certainty about what #XRP is on a go-forward basis.""  $XRP #XRPcommunity #CryptoNews #RIPPLE   https://t.co/3XyvpoFcwj",2021-09-26 23:06:48 UTC,['xrp'],kevin_cage_,Kevin Cage,1442264422462857221,32,220,"['xrp', 'xrpcommunity', 'cryptonews', 'ripple']",en
11,#Bitcoin declared dead more than 400 times now over the past 10 years.  $btc $eth $xrp  https://t.co/5G8FsqlW4u,2021-09-25 22:03:56 UTC,"['btc', 'eth', 'xrp']",kevin_cage_,Kevin Cage,1441886210482262017,35,233,['bitcoin'],en
5,HERE WE GO 💥 XRP ON TV Ripple XRP vs SEC Interview Can’t Suppress Price ...  https://t.co/L28O8RyGSV via @YouTube   MUST WATCH THE END.,2021-09-24 20:23:04 UTC,[],kevin_cage_,Kevin Cage,1441498440270336000,15,101,[],en
31,Study the silly &amp; complex world of transaction banking.  You'll then become extremely bullish on $XRP &amp; $XLM long-term.,2021-09-24 20:21:52 UTC,"['xrp', 'xlm']",kevin_cage_,Kevin Cage,1441498139240943620,81,820,[],en
0,"@LizClaman @Ripple @bgarlinghouse @CGasparino YESSSSSSSSSSS  Way to go, Liz! @LizClaman",2021-09-24 18:04:37 UTC,[],kevin_cage_,Kevin Cage,1441463598723870724,2,64,[],en
13,"#YTD #Returns on #Assets since January 1st 2021 (All have existed for a couple years):  $BTC  45%  $ETH 297%  $XRP  323%  $ADA  1,177%  $HBAR  988%  $ALGO 452%  $QNT  2,700%  $DAG  3,400%",2021-09-24 17:12:43 UTC,"['btc', 'eth', 'xrp', 'ada', 'hbar', 'algo', 'qnt', 'dag']",kevin_cage_,Kevin Cage,1441450535966494725,32,197,"['ytd', 'returns', 'assets']",en
11,BOOM 💥 CENTRAL BANK PARTNERS with Ripple XRP Future Projections Show $80...  https://t.co/LJL0XI6qJI via @YouTube,2021-09-23 20:09:06 UTC,[],kevin_cage_,Kevin Cage,1441132535795224576,81,365,[],en
35,"Ripple is literally building new CBDC Partnerships with #XRPL interoperability with the world's central banks.  $XRP has been piloted by dozens of banks the past few years.  These pilots were not for ""fun"".  We'll continue to look ""crazy"" until we are right📈",2021-09-23 16:10:27 UTC,['xrp'],kevin_cage_,Kevin Cage,1441072481142378498,219,1365,['xrpl'],en
83,I have to go to the bank in person to send this wire transfer. So silly.  I'm going to ask them why they aren't using crypto already.  $XRP $XLM,2021-09-23 15:50:44 UTC,"['xrp', 'xlm']",kevin_cage_,Kevin Cage,1441067517162704896,105,1433,[],en
0,@XRP_Rascal Beyond appreciated. Doing my best 🙂🙏,2021-09-22 22:10:19 UTC,[],kevin_cage_,Kevin Cage,1440800654302203908,0,1,[],en
2,HUGE NEWS 💥  Ripple XRP Price EOY ✔️ WHAT YOU NEED TO SEE  NEW ASSET BUL...  https://t.co/s530J2RqWk via @YouTube,2021-09-22 20:37:33 UTC,[],kevin_cage_,Kevin Cage,1440777307744981004,16,89,[],en
6,$XRP &amp; $ETH MONTHLY USING CANDLE BODIES  Please see 2nd Picture  Observe that $ETH wicked to the 4.236 PERFECTLY...  $ETH &amp; $DAG Wick.  https://t.co/z5AG4WV2zp,2021-09-22 18:06:52 UTC,"['xrp', 'eth', 'eth', 'eth', 'dag']",kevin_cage_,Kevin Cage,1440739389525487618,6,88,[],en
17,What are the odds that $XRP wicks right to that .236 Fib?  Discussed in last night's video.  https://t.co/UUEacMUyMq,2021-09-22 14:35:12 UTC,['xrp'],kevin_cage_,Kevin Cage,1440686120291864577,27,233,[],en
18,GDP Tokenization...The WEF Said So.  $80 TRILLION 💥 COMING TO CRYPTO #Ripple $XRP #Bitcoin Price Chart All-Time Fear 📈 Leads to Opportunity   https://t.co/AkoVq6Xsf4  $DAG $HBAR $SOL $LUNA $ALGO $UOS $AVAX $KAVA $ETH #Ethereum $BTC  Hope you find this one interesting 🤙,2021-09-22 00:51:48 UTC,"['xrp', 'dag', 'hbar', 'sol', 'luna', 'algo', 'uos', 'avax', 'kava', 'eth', 'btc']",kevin_cage_,Kevin Cage,1440478903659687937,21,105,"['ripple', 'bitcoin', 'ethereum']",en
11,$80 TRILLION 💥 COMING TO CRYPTO Ripple XRP Bitcoin Price Chart All-Time ...  https://t.co/YnP15CcGSt via @YouTube,2021-09-22 00:50:01 UTC,[],kevin_cage_,Kevin Cage,1440478455125069833,59,384,[],en
46,"""A federal judge in New York has denied Ripple Labs’ motion to compel the U.S. Securities and Exchange Commission (SEC) to produce records of its employees’ crypto transactions.""  $XRP #XRPCommunity #ripple #CryptoNews #SEC   https://t.co/M8oZGefMPT",2021-09-21 22:17:31 UTC,['xrp'],kevin_cage_,Kevin Cage,1440440077042085891,39,193,"['xrpcommunity', 'ripple', 'cryptonews', 'sec']",en
6,LAUNCHING SOON👇  ANNOUNCEMENT FOR XRP HOLDERS Flare Networks Spark Update | iTrustCapital Interview w/ Daniel Martin   https://t.co/0Ga9EwKQop via @YouTube   #XRPCommunity #FlareNetworks $FLR $XRP #XRP #Ripple,2021-09-20 18:05:01 UTC,"['flr', 'xrp']",kevin_cage_,Kevin Cage,1440014145299091465,29,114,"['xrpcommunity', 'flarenetworks', 'xrp', 'ripple']",en
47,Which is next for $XRP?,2021-09-18 18:17:13 UTC,['xrp'],kevin_cage_,Kevin Cage,1439292443229364226,11,92,[],en
6,💣WHAT IS COMING NEXT FOR Ripple XRP Price Chart  📈CRYPTO MARKETS GROWING  https://t.co/etCiVQz2U5 via @YouTube,2021-09-18 03:17:17 UTC,[],kevin_cage_,Kevin Cage,1439065967552876544,12,93,[],en
53,"@X__Anderson Every time someone asks how much $XRP I have, I just say one.",2021-09-18 01:11:41 UTC,['xrp'],kevin_cage_,Kevin Cage,1439034356144693249,7,411,[],en
1,@XRP_OWL Thanks to you 😈🙏,2021-09-17 18:09:26 UTC,[],kevin_cage_,Kevin Cage,1438928096812576770,0,8,[],en
64,THIS IS 100% FALSE. This $XRP FUD has been addressed numerous times. Smh.   @HammerToe @JoelKatz @bgarlinghouse @s_alderoty @chrislarsensf   https://t.co/8GWposLSuW,2021-09-16 22:39:03 UTC,['xrp'],kevin_cage_,Kevin Cage,1438633557132550144,31,197,[],en
5,💥WHAT IF WE ARE RIGHT ABOUT XRP?💣 Ripple XRP Price &amp; News THE COMING MOVE  https://t.co/LjUJjQ6HLO via @YouTube,2021-09-16 21:23:43 UTC,[],kevin_cage_,Kevin Cage,1438614598232444934,16,72,[],en
1,Just posted a photo @ XRP  https://t.co/YsplxYU1Vn,2021-09-16 20:45:36 UTC,[],kevin_cage_,Kevin Cage,1438605006886735881,3,34,[],en
89,"So we have cartoon characters on twitter that call $XRP a scam.  At the same time, we have Rosie Rios (43rd treasurer of the U.S.....No big deal) calling $XRP ""one of the FEW legitimate crypto assets""  She also joined the Board of Ripple  So who is right? The cartoon or Rosie?  https://t.co/vdHXgzFPP1",2021-09-16 20:43:36 UTC,"['xrp', 'xrp']",kevin_cage_,Kevin Cage,1438604503650013184,376,1866,[],en
117,"Remember those in the #XRPCommunity that have been with you since the beginning.  Not the bandwagoners that act like true supporters after $XRP passes ATH &amp; then $10+  Remember those that were here working when $XRP was $.15, helping people learn &amp; stay focused.  #XRP 👊",2021-09-16 20:34:09 UTC,"['xrp', 'xrp']",kevin_cage_,Kevin Cage,1438602125790097412,169,1901,"['xrpcommunity', 'xrp']",en
1,@jasonderulo My man. $xrp &amp; $qnt 👏👏👏,2021-09-16 13:58:04 UTC,"['xrp', 'qnt']",kevin_cage_,Kevin Cage,1438502449132621828,1,53,[],en
0,@CoinbaseInsto Have you ever heard of $XRP?,2021-09-15 19:26:31 UTC,['xrp'],kevin_cage_,Kevin Cage,1438222717589889027,0,4,[],en
6,FYI #XRPCommunity  Panos is another MUST FOLLOW  Check this out. $XRP #XRP 📈,2021-09-15 19:25:55 UTC,['xrp'],kevin_cage_,Kevin Cage,1438222566838132744,14,113,"['xrpcommunity', 'xrp']",en
3,@IronAssetKing I hold both. Just like I hold $XRP &amp; $XLM,2021-09-15 18:45:38 UTC,"['xrp', 'xlm']",kevin_cage_,Kevin Cage,1438212431097040904,0,4,[],en
0,MUST SEE XRP PROOF💥 Top 10 Assets BTC ETH Passing All-Time High Ripple XRP Price Chart 📈 WATCH ALL   https://t.co/PSCqmOIfx9  $XRP $BTC $ETH #XRPCommunity #Ethereum #Bitcoin $SOL #Solana,2021-09-15 18:24:38 UTC,"['xrp', 'btc', 'eth', 'sol']",kevin_cage_,Kevin Cage,1438207143333830667,13,42,"['xrpcommunity', 'ethereum', 'bitcoin', 'solana']",en
3,MUST SEE XRP PROOF💥 Top 10 Assets BTC ETH Passing All-Time High Ripple X...  https://t.co/mv9YteKxvJ via @YouTube,2021-09-15 18:23:23 UTC,[],kevin_cage_,Kevin Cage,1438206828588978176,11,41,[],en
23,Lol  Even some $BTC Maxis are now afraid that they don't have enough $XRP.  Imagine how many will flip in the future.,2021-09-15 18:08:19 UTC,"['btc', 'xrp']",kevin_cage_,Kevin Cage,1438203036262969346,95,902,[],en
3,Will $XRP be relisted by exchanges by EOY?  I see some already have relisted it. FYI.,2021-09-15 14:20:07 UTC,['xrp'],kevin_cage_,Kevin Cage,1438145610440486913,7,37,[],en
4,"Raoul is an absolute genius.  He also understands $XRP's position, the macroeconomic factors... + the Bitwise Fund and buy pressure coming for $XRP. 📈📈📈  He also likes $QNT 👍",2021-09-15 00:03:10 UTC,"['xrp', 'xrp', 'qnt']",kevin_cage_,Kevin Cage,1437929950397480968,8,98,[],en
17,To all of my followers that are interested in crypto  Follow @XRP_OWL and watch his latest video NOW 🤯🤯🤯  🙏,2021-09-14 22:55:59 UTC,[],kevin_cage_,Kevin Cage,1437913044667994112,38,383,[],en
9,THESE CRYPTOS💥 WILL MINT MILLIONAIRES ALGO HBAR XRP XLM QNT Price Charts📈 WATCH ALL   https://t.co/DcjliaYPq6,2021-09-14 16:22:22 UTC,[],kevin_cage_,Kevin Cage,1437813988419584003,27,145,[],en
12,THESE CRYPTOS💥 WILL MINT MILLIONAIRES $ALGO $HBAR $XRP $XLM $QNT Price Charts...  https://t.co/MrBMdaU3Qd via @YouTube,2021-09-14 16:21:41 UTC,"['algo', 'hbar', 'xrp', 'xlm', 'qnt']",kevin_cage_,Kevin Cage,1437813816021094404,34,186,[],en
20,"✅So Dan Morehead, CEO of one of the first &amp; largest Crypto Hedge Funds, said $XRP will still be a Top 10 Network 10 YEARS FROM NOW..  Imagine what the Global Crypto Market Cap will be? $10T, $100T, etc  How big will assets in the Top 10 be?  HINT: These prices will not be low 📈",2021-09-14 15:11:03 UTC,['xrp'],kevin_cage_,Kevin Cage,1437796039243730951,95,579,[],en
5,@XRP_OWL Lol as I'm driving in circles in Chicago traffic getting lost 😂👊,2021-09-11 17:27:15 UTC,[],kevin_cage_,Kevin Cage,1436743150937182208,1,60,[],en
2,$XRP + Hedera Hashgraph $HBAR💥#Ripple/XRP Price Chart Shakeout Confirmed📈 #APPLE Crypto News!  Happy Friday to all   https://t.co/KHVn5gidCO  https://t.co/pfNGRJNy0t,2021-09-10 20:19:06 UTC,['xrp'],kevin_cage_,Kevin Cage,1436424011483860992,9,60,"['ripple', 'apple']",en
7,XRP + Hedera Hashgraph HBAR💥Ripple/XRP Price Chart Shakeout Confirmed📈 A...  https://t.co/jmgIQrF5k4 via @YouTube,2021-09-10 20:17:55 UTC,[],kevin_cage_,Kevin Cage,1436423714162286612,15,117,[],en
0,#incomestreams #xrp #crypto #digitalassets #bitcoin #eth #ethereum #investing #trading #xrpcommunity #Ripple @ You Can Do It  https://t.co/j3ghsZAZsN,2021-09-10 19:55:47 UTC,[],kevin_cage_,Kevin Cage,1436418143392522240,0,7,"['incomestreams', 'xrp', 'crypto', 'digitalassets', 'bitcoin', 'eth', 'ethereum', 'investing', 'trading', 'xrpcommunity', 'ripple']",en
2,@Hedera_Ripple Oh yeah. I'll be buying some properties with some of these future profits. Dance between the markets of RE &amp; Crypto,2021-09-10 16:30:48 UTC,[],kevin_cage_,Kevin Cage,1436366558746619908,0,9,[],en
110,Wake me up when $XRP breaks ATH.,2021-09-10 02:55:23 UTC,['xrp'],kevin_cage_,Kevin Cage,1436161353547493381,109,1410,[],en
6,...Ripple will be victorious.,2021-09-10 02:19:55 UTC,[],kevin_cage_,Kevin Cage,1436152426948698119,61,440,[],en
5,XRP + ALGORAND MUST SEE Collision symbolRipple/XRP Price Chart BUCKLE UP FOR THIS ONE Chart with upwards trend WATCH ALL  Review of Charts:  $XRP $ALGO $DAG $SOL $LUNA   Hope you find this interesting 👇👇👇 Thanks to all that Retweet 🙏  https://t.co/ENw0VcS3fN,2021-09-09 22:01:16 UTC,"['xrp', 'algo', 'dag', 'sol', 'luna']",kevin_cage_,Kevin Cage,1436087335834243076,26,106,[],en
2,$XRP + #ALGORAND MUST SEE 💥#Ripple/XRP Price Chart BUCKLE UP FOR THIS ONE 📈...  https://t.co/MlBVpIka7d via @YouTube,2021-09-09 21:59:29 UTC,['xrp'],kevin_cage_,Kevin Cage,1436086885345075203,7,60,"['algorand', 'ripple']",en
46,I don't believe in $XRP because I need the money.  I believe in $XRP because I have done my research &amp; have common sense.  And I'm more patient than the avg person. That's what it takes.  Was just $.22 in January.,2021-09-09 20:22:32 UTC,"['xrp', 'xrp']",kevin_cage_,Kevin Cage,1436062488420814850,130,1143,[],en
17,"Imagine all the people that said #Bitcoin would never reach $10k &amp;  $ETH would never reach $1k, and yet so many doubt the future of $XRP.. that has actually done $2B+ for real financial institutions thus far.  This Court Case will go down in History 📈 #xrpcommmunity",2021-09-09 20:19:24 UTC,"['eth', 'xrp']",kevin_cage_,Kevin Cage,1436061700009115653,52,406,"['bitcoin', 'xrpcommmunity']",en
7,"""SEC Has Failed To Be Transparent About Its Crypto Policies""  #SEC #Coinbase #cryptonews  $XRP #crypto   https://t.co/vGcMlVWe3t",2021-09-08 20:17:41 UTC,['xrp'],kevin_cage_,Kevin Cage,1435698879031349250,12,119,"['sec', 'coinbase', 'cryptonews', 'crypto']",en
0,@bearybullish1 @CredibleCrypto @XRP_OWL @Fame21Moore @CryptoBullGod @QNTMami @Dxron2 @Pentosh1 👀👀👀🌊🦈 Let's ride.,2021-09-08 17:31:11 UTC,[],kevin_cage_,Kevin Cage,1435656978995589130,0,12,[],en
5,XRP LARGEST WEALTH TRANSFER💥Ripple/XRP Price THIS ONLY HAPPENS ONCE 📈 WATCH ALL  #XRP $XRP #XRPCommunity #Crypto #Bitcoin #Ethereum $BTC $ETH    https://t.co/paPfTh1E5O,2021-09-08 17:04:30 UTC,"['xrp', 'btc', 'eth']",kevin_cage_,Kevin Cage,1435650262702641158,17,78,"['xrp', 'xrpcommunity', 'crypto', 'bitcoin', 'ethereum']",en
2,XRP LARGEST  WEALTH TRANSFER💥Ripple/XRP Price THIS ONLY HAPPENS ONCE 📈 W...  https://t.co/6pqZ9XifEV via @YouTube,2021-09-08 17:03:44 UTC,[],kevin_cage_,Kevin Cage,1435650071073370123,20,99,[],en
3,"Woah...Very very interesting. You guys know my expectations for $XRP regardless📈  They'll call us ""lucky"" after settlement.  ""Wow, how did all the $XRP holders know???"" 🤦‍♂️  It's called common sense &amp; betting against the consensus.  #XRPCommunity #XRP #Ripple",2021-09-08 16:52:59 UTC,"['xrp', 'xrp']",kevin_cage_,Kevin Cage,1435647363155124230,15,105,"['xrpcommunity', 'xrp', 'ripple']",en
7,"$XRP was at $.22 in January, but people still act like the sky is falling.   This market is not for emotional investors.   https://t.co/2m0eIVwK0T  https://t.co/RQYJu6TTpd",2021-09-07 22:05:26 UTC,['xrp'],kevin_cage_,Kevin Cage,1435363608494579719,17,112,[],en
35,"Sometimes when emotions are high, the best thing to do is nothing at all.  For example, I'm happy I didn't panic sell my $XRP at $.60 in July.",2021-09-07 18:52:21 UTC,['xrp'],kevin_cage_,Kevin Cage,1435315016153157640,60,829,[],en
16,XRP IS BULLISH💥Ripple/XRP Price Chart We’ve Seen This Before WAKING UP 📈 WATCH ALL   https://t.co/YWHFztmmaj  #XRP $XRP #XRPCommunity   Shoutout to:  @dam00r  @stedas  @X__Anderson  @JohnEDeaton1  https://t.co/baHKNOz7Jo,2021-09-05 20:48:11 UTC,['xrp'],kevin_cage_,Kevin Cage,1434619390411030531,179,660,"['xrp', 'xrpcommunity']",en
6,XRP IS BULLISH💥Ripple/XRP Price Chart We’ve Seen This Before WAKING UP 📈...  https://t.co/4wYKEs7uOU via @YouTube,2021-09-05 20:44:59 UTC,[],kevin_cage_,Kevin Cage,1434618584110600196,50,264,[],en
21,$XRP Price Chart  👇👇👇 Hey #XRPCommunity  This looks vaguely familiar...  $XRP $OGN  #iykyk  https://t.co/Pi3mQGP0LR,2021-09-05 16:48:26 UTC,"['xrp', 'xrp', 'ogn']",kevin_cage_,Kevin Cage,1434559054911877121,29,238,"['xrpcommunity', 'iykyk']",en
6,$XRP &amp; $LINK  https://t.co/HBQb6OSS2J,2021-09-05 16:45:43 UTC,"['xrp', 'link']",kevin_cage_,Kevin Cage,1434558371651334148,17,137,[],en
40,This will be a great week for $XRP 📈   Top-Down Analysis of the RSI  Ready.,2021-09-05 15:10:19 UTC,['xrp'],kevin_cage_,Kevin Cage,1434534366483566602,139,1403,[],en
6,"Wake up, Lions.  #xrp #crypto #digitalassets #bitcoin #investing #trading #xrpcommunity @ Jungle  https://t.co/w50vM89JtC",2021-09-04 19:57:55 UTC,[],kevin_cage_,Kevin Cage,1434244354097483780,7,56,"['xrp', 'crypto', 'digitalassets', 'bitcoin', 'investing', 'trading', 'xrpcommunity']",en
4,XRP SET TO EXPLODE💥Ripple/XRP Price Chart SEC vs Ripple Case Biggest In History 📈 KEY ENDING  $XRP #XRPCommunity #Ripple   You'll enjoy this one   https://t.co/WkQUY0cDOU,2021-09-04 00:12:32 UTC,['xrp'],kevin_cage_,Kevin Cage,1433946040865075203,19,114,"['xrpcommunity', 'ripple']",en
6,XRP SET TO EXPLODE💥Ripple/XRP Price Chart SEC vs Ripple Case Biggest In ...  https://t.co/8ZsgPpI063 via @YouTube,2021-09-04 00:10:56 UTC,[],kevin_cage_,Kevin Cage,1433945638111174657,14,107,[],en
