likes_count,retweets_count,replies_count,id,language,hashtags,name,created_at,tweet,cashtags,username
60,8,4,1464620698110889989,en,"['ethereum', 'bayc']",Coin98 Insights,2021-11-27 15:42:40 UTC,Top 10 projects with the highest social signal on #Ethereum  #BAYC $AXS $UNI $CRO $MILK $ZKS $SHIB  https://t.co/3r192HocNZ,"['axs', 'uni', 'cro', 'milk', 'zks', 'shib']",coin98insights
4387,8994,960,1459806961415770121,en,['hotcross'],Coin98 Insights,2021-11-14 08:54:36 UTC,Let’s have a look at some hottest events during last week.  Which one is your favorite?   $SOL $RON $ENS $METIS $UNI $MATIC $STARS $AVAX $SBR $MOCHI $CVX $CRV $MC $BOBA $OMG #HOTCROSS  https://t.co/EHpgF9NtGq,"['sol', 'ron', 'ens', 'metis', 'uni', 'matic', 'stars', 'avax', 'sbr', 'mochi', 'cvx', 'crv', 'mc', 'boba', 'omg']",coin98insights
29,4,3,1444217795466579972,en,[],Coin98 Insights,2021-10-02 08:28:49 UTC,"At the end of October 1st, 2021, Grayscale’s DeFi Fund Components included the following assets and weightings.  $UNI $AAVE $MKR $SUSHI $COMP $SNX $YFI $CRV $BNT $UMA  https://t.co/LQzu5nSUxO","['uni', 'aave', 'mkr', 'sushi', 'comp', 'snx', 'yfi', 'crv', 'bnt', 'uma']",coin98insights
96,15,3,1444217786113220621,en,[],Coin98 Insights,2021-10-02 08:28:47 UTC,"At the end of October 1st, 2021, @Grayscale's Digital Large Cap Fund Components included the following assets and weightings.  $BTC $ETH $ADA $SOL $UNI $LINK $LTC $BCH  https://t.co/yT1WqSZ6IR","['btc', 'eth', 'ada', 'sol', 'uni', 'link', 'ltc', 'bch']",coin98insights
28,5,1,1439604860609990666,en,[],Coin98 Insights,2021-09-19 14:58:39 UTC,@arbitrum @avalancheavax @MicroStrategy @dapperlabs @HuobiGlobal @solana @Uniswap @SushiSwap @UniLend_Finance We have accidentally made a small mistake in the infographic. Unilend has NOT been exploited. We sincerely apologize to @UniLend_Finance  and the community for any inconvenience caused.  Here is the updated version.  https://t.co/rFixnNlfNE,[],coin98insights
11,0,0,1438090272420757508,en,[],Coin98 Insights,2021-09-15 10:40:14 UTC,@Uniswap @SushiSwap @BreederDodo @BalancerLabs @wepiggydotcom @CurveFinance @arbinyan @carbonfi_io @GMX_IO @MonteCarloDEX Source:  https://t.co/QxHDtpiFQ0,[],coin98insights
84,14,7,1438065113869664258,en,[],Coin98 Insights,2021-09-15 09:00:15 UTC,"TOP 10 HIGHEST TVL PROJECTS ON ARBITRUM  The Arbitrum ecosystem is exploding, as the TVL has rised from $70M to over $1.8B in just nearly a week!  Let’s have a look at the TVL distribution in the ecosystem!  $NYAN $SUSHI $UNI $DODO $BAL $CARBON $GMX $CRV $MCB $WPC  https://t.co/FcB3pmWqLl","['nyan', 'sushi', 'uni', 'dodo', 'bal', 'carbon', 'gmx', 'crv', 'mcb', 'wpc']",coin98insights
