,datetime,asset,price_usd,marketcap_usd,circulation
299,2021-09-24 00:00:00+00:00,USDT,1.00082044557742,68648982438.0,34009538171.17624
300,2021-09-25 00:00:00+00:00,USDT,1.00098876393748,68610768667.0,34009538171.17624
301,2021-09-26 00:00:00+00:00,USDT,1.00072504313589,68592692453.0,34009534639.781143
302,2021-09-27 00:00:00+00:00,USDT,1.00051336365743,68578183308.0,34009534639.781147
303,2021-09-28 00:00:00+00:00,USDT,1.000298178012837,68563533869.0,34009534639.781147
304,2021-09-29 00:00:00+00:00,USDT,1.0002817150289296,68486858018.0,34009534639.781147
305,2021-09-30 00:00:00+00:00,USDT,1.0001546610472616,68478158941.0,34009534639.781147
306,2021-10-01 00:00:00+00:00,USDT,1.0001778709897917,68036169183.0,34009534639.781147
307,2021-10-02 00:00:00+00:00,USDT,1.0002837790758552,68043373482.0,34009534639.781147
308,2021-10-03 00:00:00+00:00,USDT,1.0002009607398443,68037739842.0,34009534639.781147
309,2021-10-04 00:00:00+00:00,USDT,0.9998379249920047,68013044673.0,34009534639.781147
310,2021-10-05 00:00:00+00:00,USDT,1.000439630902969,68053975158.0,34009534639.781143
311,2021-10-06 00:00:00+00:00,USDT,1.0003165679278287,68045603914.0,34009534639.781143
312,2021-10-07 00:00:00+00:00,USDT,1.0003747811777444,68069571311.0,34009534639.781147
313,2021-10-08 00:00:00+00:00,USDT,1.0001163837545906,68223008801.0,34009534639.781147
314,2021-10-09 00:00:00+00:00,USDT,1.0000463303148737,68403339066.0,34009534639.781147
315,2021-10-10 00:00:00+00:00,USDT,1.0010175213831758,68474173177.0,34009534639.781147
316,2021-10-11 00:00:00+00:00,USDT,1.0006955541128808,68452149144.0,34009534639.781147
317,2021-10-12 00:00:00+00:00,USDT,1.0000963991387275,68715693560.0,34009534639.781147
318,2021-10-13 00:00:00+00:00,USDT,1.0000967072067624,68785721496.0,34009534639.781147
319,2021-10-14 00:00:00+00:00,USDT,1.000034237317886,68801425560.0,34009534639.781147
320,2021-10-15 00:00:00+00:00,USDT,0.9991518250172018,68530894531.0,34009534639.781147
321,2021-10-16 00:00:00+00:00,USDT,1.000040384286799,68763846921.0,34009534639.781147
322,2021-10-17 00:00:00+00:00,USDT,1.0002795191018834,69055366954.0,34009534639.781147
323,2021-10-18 00:00:00+00:00,USDT,1.0000191085080805,69037389230.0,34009534639.781147
324,2021-10-19 00:00:00+00:00,USDT,1.000116588832848,69051159570.0,34009534639.781147
325,2021-10-20 00:00:00+00:00,USDT,0.999940347223595,69038991301.0,34009534639.781147
326,2021-10-21 00:00:00+00:00,USDT,1.0000224385801764,69344665875.0,34009534639.781147
327,2021-10-22 00:00:00+00:00,USDT,0.9998790575162938,69604690732.0,34009534639.781147
328,2021-10-23 00:00:00+00:00,USDT,1.0008228746445524,69631360685.0,34009534639.781147
329,2021-10-24 00:00:00+00:00,USDT,1.0002229109173468,69589618743.0,34009534639.781147
330,2021-10-25 00:00:00+00:00,USDT,0.9993754625195002,69530658275.0,34009534639.781147
331,2021-10-26 00:00:00+00:00,USDT,1.0002281883392472,69679506338.0,34009534639.781147
332,2021-10-27 00:00:00+00:00,USDT,1.0007912298373094,69814305403.0,34009534639.781147
333,2021-10-28 00:00:00+00:00,USDT,1.0004841339803099,70104033235.0,34009534639.6587
334,2021-10-29 00:00:00+00:00,USDT,1.0000494271740414,70073573282.0,34009534639.6587
335,2021-10-30 00:00:00+00:00,USDT,1.0005183482463287,70356560217.0,34009534639.6587
336,2021-10-31 00:00:00+00:00,USDT,1.0003764439918679,70286558908.0,34009534639.658695
337,2021-11-01 00:00:00+00:00,USDT,1.000291382575341,70265729007.0,34009534639.658695
338,2021-11-02 00:00:00+00:00,USDT,1.0008150160877882,70603256691.0,34009534639.658695
339,2021-11-03 00:00:00+00:00,USDT,1.000678380966662,71093956853.0,34009534639.6587
340,2021-11-04 00:00:00+00:00,USDT,1.0008569285215578,71456885650.0,35009534639.6587
341,2021-11-05 00:00:00+00:00,USDT,1.0015534809801054,71885804652.0,35009534639.6587
342,2021-11-06 00:00:00+00:00,USDT,1.0014535315950248,71956744230.0,35009534639.65871
343,2021-11-07 00:00:00+00:00,USDT,1.0015165058384454,72645304848.0,35009534639.6587
344,2021-11-08 00:00:00+00:00,USDT,1.0004432329217776,72567454670.0,36009534639.65871
345,2021-11-09 00:00:00+00:00,USDT,1.0002019857014548,73281103380.0,38009534639.65871
346,2021-11-10 00:00:00+00:00,USDT,1.0000970157748392,73816222082.0,38009534639.65871
347,2021-11-11 00:00:00+00:00,USDT,1.0006440573295015,73906630908.0,38009534639.65871
348,2021-11-12 00:00:00+00:00,USDT,1.0001139111528372,73868299503.0,38009534631.139786
349,2021-11-13 00:00:00+00:00,USDT,1.000848250846841,73922537749.0,38009534631.139786
350,2021-11-14 00:00:00+00:00,USDT,1.000366882968318,73886983973.0,38009534631.139786
351,2021-11-15 00:00:00+00:00,USDT,1.001501981452167,73975829727.0,38009534631.139786
352,2021-11-16 00:00:00+00:00,USDT,1.0006746905723005,73811209881.0,38009534631.139786
353,2021-11-17 00:00:00+00:00,USDT,1.0000634972318805,73766127378.0,38009534631.139786
354,2021-11-18 00:00:00+00:00,USDT,0.9999695641200909,73759198736.0,38009534631.139786
355,2021-11-19 00:00:00+00:00,USDT,1.0008195733292191,73043258986.0,38009534631.139786
356,2021-11-20 00:00:00+00:00,USDT,1.0003621974480807,73072400756.0,38009534631.139786
357,2021-11-21 00:00:00+00:00,USDT,1.000872695647608,73150326011.0,38009534631.139786
358,2021-11-22 00:00:00+00:00,USDT,1.0004511151889206,73119514152.0,38009534631.139786
359,2021-11-23 00:00:00+00:00,USDT,1.0001254271495745,72502136298.0,38009534631.139786
360,2021-11-24 00:00:00+00:00,USDT,0.9997405561538778,72476735179.0,38009485111.139786
361,2021-11-25 00:00:00+00:00,USDT,1.0003140453925108,72572827709.0,38009484141.139786
362,2021-11-26 00:00:00+00:00,USDT,1.0003667496063537,72576651402.0,38009484141.139786
363,2021-11-27 00:00:00+00:00,USDT,1.0010991693656615,73201616333.0,38009484141.139786
364,2021-11-28 00:00:00+00:00,USDT,1.000125397318527,73130412910.0,38009484140.139786
365,2021-11-29 00:00:00+00:00,USDT,1.0005257917934198,73159690252.0,38009483868.26978
366,2021-11-30 00:00:00+00:00,USDT,1.0002857311859554,73326868495.0,38009483868.26978
367,2021-12-01 00:00:00+00:00,USDT,1.0002553520641573,73597111083.0,38009483867.26978
368,2021-09-01 00:00:00+00:00,SOL,111.03300412066226,32279142628.0,
369,2021-09-02 00:00:00+00:00,SOL,128.10239236026584,37259468690.0,
370,2021-09-03 00:00:00+00:00,SOL,146.58305168479222,42693513645.0,
371,2021-09-04 00:00:00+00:00,SOL,139.1130621403495,40517769039.0,
372,2021-09-05 00:00:00+00:00,SOL,142.07087706200767,41399255561.0,
373,2021-09-06 00:00:00+00:00,SOL,164.3809209006533,47900300588.0,
374,2021-09-07 00:00:00+00:00,SOL,173.14892870553976,50680710100.0,
375,2021-09-08 00:00:00+00:00,SOL,191.04139002234567,55944567504.0,
376,2021-09-09 00:00:00+00:00,SOL,188.19579357689233,55154395898.0,
377,2021-09-10 00:00:00+00:00,SOL,179.86522803170942,52738113948.0,
378,2021-09-11 00:00:00+00:00,SOL,178.86787701527712,52475356326.0,
379,2021-09-12 00:00:00+00:00,SOL,174.53762156521535,51204891389.0,
380,2021-09-13 00:00:00+00:00,SOL,169.2695504949435,49682465101.0,
381,2021-09-14 00:00:00+00:00,SOL,158.0948127440064,46905809823.0,
382,2021-09-15 00:00:00+00:00,SOL,159.11738318124713,47209150397.0,
383,2021-09-16 00:00:00+00:00,SOL,152.47405330757454,45259139925.0,
384,2021-09-17 00:00:00+00:00,SOL,147.5930697400483,43810237551.0,
385,2021-09-18 00:00:00+00:00,SOL,169.18422260721866,50219084924.0,
386,2021-09-19 00:00:00+00:00,SOL,152.5166971971766,45292491129.0,
387,2021-09-20 00:00:00+00:00,SOL,132.13446623399767,39239569158.0,
388,2021-09-21 00:00:00+00:00,SOL,123.95039205067694,36826034434.0,
389,2021-09-22 00:00:00+00:00,SOL,147.92426150680578,43948674199.0,
390,2021-09-23 00:00:00+00:00,SOL,149.9016792900873,44542468631.0,
391,2021-09-24 00:00:00+00:00,SOL,139.3956404566221,41439741432.0,
392,2021-09-25 00:00:00+00:00,SOL,136.17892774904342,40483409214.0,
393,2021-09-26 00:00:00+00:00,SOL,135.69937624313874,40359412133.0,
394,2021-09-27 00:00:00+00:00,SOL,136.72843126153947,40665406680.0,
395,2021-09-28 00:00:00+00:00,SOL,131.5372113463068,39121381241.0,
396,2021-09-29 00:00:00+00:00,SOL,135.3514508783679,40274326399.0,
397,2021-09-30 00:00:00+00:00,SOL,141.06904455002442,41975552359.0,
398,2021-10-01 00:00:00+00:00,SOL,161.6823720766656,48133442239.0,
399,2021-10-02 00:00:00+00:00,SOL,169.09301978491985,50362758463.0,
400,2021-10-03 00:00:00+00:00,SOL,172.58915891656642,51403969859.0,
401,2021-10-04 00:00:00+00:00,SOL,166.73191296739654,49659370563.0,
402,2021-10-05 00:00:00+00:00,SOL,164.11582803319874,48902559644.0,
403,2021-10-06 00:00:00+00:00,SOL,154.10774783942324,45922341980.0,
404,2021-10-07 00:00:00+00:00,SOL,154.28119530065368,45995023049.0,
405,2021-10-08 00:00:00+00:00,SOL,158.9492063189432,47593592988.0,
406,2021-10-09 00:00:00+00:00,SOL,156.8258370326067,46957713350.0,
407,2021-10-10 00:00:00+00:00,SOL,148.04871243060478,44350090749.0,
408,2021-10-11 00:00:00+00:00,SOL,144.85814047868934,43418344986.0,
409,2021-10-12 00:00:00+00:00,SOL,152.73711857123328,45806350192.0,
410,2021-10-13 00:00:00+00:00,SOL,148.17603458652349,44438380256.0,
411,2021-10-14 00:00:00+00:00,SOL,149.75680612556542,44950465986.0,
412,2021-10-15 00:00:00+00:00,SOL,162.5962098262119,48823235028.0,
413,2021-10-16 00:00:00+00:00,SOL,157.53881675762395,47304541727.0,
414,2021-10-17 00:00:00+00:00,SOL,159.7437977507244,47991515200.0,
415,2021-10-18 00:00:00+00:00,SOL,157.23127091283524,47254003672.0,
416,2021-10-19 00:00:00+00:00,SOL,156.01703171249548,46912067427.0,
417,2021-10-20 00:00:00+00:00,SOL,175.94687074025504,52904574750.0,
418,2021-10-21 00:00:00+00:00,SOL,190.31843650580134,57226164606.0,
419,2021-10-22 00:00:00+00:00,SOL,196.43153520000172,59091364718.0,
420,2021-10-23 00:00:00+00:00,SOL,197.7038513660726,59473993983.0,
421,2021-10-24 00:00:00+00:00,SOL,202.36198314073934,60902871290.0,
422,2021-10-25 00:00:00+00:00,SOL,210.10429315983995,63232871504.0,
423,2021-10-26 00:00:00+00:00,SOL,199.80725670916365,60161132950.0,
424,2021-10-27 00:00:00+00:00,SOL,183.77459910019252,55333662364.0,
425,2021-10-28 00:00:00+00:00,SOL,194.86398453699073,58672510570.0,
426,2021-10-29 00:00:00+00:00,SOL,200.18274716804314,60301394604.0,
427,2021-10-30 00:00:00+00:00,SOL,195.41605793543744,58865399788.0,
428,2021-10-31 00:00:00+00:00,SOL,202.4210134082633,61003141450.0,
429,2021-11-01 00:00:00+00:00,SOL,203.54508436591752,61255124967.0,
430,2021-11-02 00:00:00+00:00,SOL,220.2395873664264,66278399298.0,
431,2021-11-03 00:00:00+00:00,SOL,242.89881450259173,73130864696.0,
432,2021-11-04 00:00:00+00:00,SOL,247.3877778365198,74482231058.0,
433,2021-11-05 00:00:00+00:00,SOL,236.47433436933983,71196323358.0,
434,2021-11-06 00:00:00+00:00,SOL,258.9343120927144,77993805663.0,
435,2021-11-07 00:00:00+00:00,SOL,249.82348295412245,75574730064.0,
436,2021-11-08 00:00:00+00:00,SOL,248.46717836252577,75198457438.0,
437,2021-11-09 00:00:00+00:00,SOL,239.21313838728085,72397587680.0,
438,2021-11-10 00:00:00+00:00,SOL,233.77951850051215,70752977716.0,
439,2021-11-11 00:00:00+00:00,SOL,234.2407495987068,70963380125.0,
440,2021-11-12 00:00:00+00:00,SOL,228.50209704217235,69224723049.0,
441,2021-11-13 00:00:00+00:00,SOL,241.07289972959575,73065792438.0,
442,2021-11-14 00:00:00+00:00,SOL,238.42552370660653,72293544194.0,
443,2021-11-15 00:00:00+00:00,SOL,237.55360184600337,72029066276.0,
444,2021-11-16 00:00:00+00:00,SOL,219.23903360952193,66531928024.0,
445,2021-11-17 00:00:00+00:00,SOL,218.7152397948479,66373496998.0,
446,2021-11-18 00:00:00+00:00,SOL,195.48741079662148,59331802493.0,
447,2021-11-19 00:00:00+00:00,SOL,215.28002029344296,65368257588.0,
448,2021-11-20 00:00:00+00:00,SOL,218.0152752133973,66198655326.0,
449,2021-11-21 00:00:00+00:00,SOL,231.28262894407737,70258708497.0,
450,2021-11-22 00:00:00+00:00,SOL,215.7372763886507,65536232118.0,
451,2021-11-23 00:00:00+00:00,SOL,221.83690390273253,67389034178.0,
452,2021-11-24 00:00:00+00:00,SOL,206.07013579532855,62627509691.0,
453,2021-11-25 00:00:00+00:00,SOL,209.8664071399352,63781120204.0,
454,2021-11-26 00:00:00+00:00,SOL,191.51174886188934,58202794171.0,
455,2021-11-27 00:00:00+00:00,SOL,193.10215934552906,58712372882.0,
456,2021-11-28 00:00:00+00:00,SOL,200.67664860789878,61015258056.0,
457,2021-11-29 00:00:00+00:00,SOL,204.31936281834305,62150466026.0,
458,2021-11-30 00:00:00+00:00,SOL,208.67098533401025,63474034538.0,
459,2021-12-01 00:00:00+00:00,SOL,229.79923428572292,70205130263.0,
460,2021-09-01 00:00:00+00:00,ADA,2.87076675798495,92281796868.0,
461,2021-09-02 00:00:00+00:00,ADA,2.96343840674809,94871892668.0,
462,2021-09-03 00:00:00+00:00,ADA,2.96823906404647,95025501146.0,
463,2021-09-04 00:00:00+00:00,ADA,2.8328069588172,90689687423.0,
464,2021-09-05 00:00:00+00:00,ADA,2.91082444232693,93187277515.0,
465,2021-09-06 00:00:00+00:00,ADA,2.83189701016255,90695322491.0,
466,2021-09-07 00:00:00+00:00,ADA,2.5024914924137898,80144528592.0,
467,2021-09-08 00:00:00+00:00,ADA,2.4749885552978,79263635427.0,
468,2021-09-09 00:00:00+00:00,ADA,2.51766623936767,80630329648.0,
469,2021-09-10 00:00:00+00:00,ADA,2.38591081390483,76410709668.0,
470,2021-09-11 00:00:00+00:00,ADA,2.63394961508533,84354310202.0,
471,2021-09-12 00:00:00+00:00,ADA,2.58172674963853,82681831819.0,
472,2021-09-13 00:00:00+00:00,ADA,2.4006630895324,76912685434.0,
473,2021-09-14 00:00:00+00:00,ADA,2.39563791510969,76751688390.0,
474,2021-09-15 00:00:00+00:00,ADA,2.50163507955977,80116833027.0,
475,2021-09-16 00:00:00+00:00,ADA,2.42096870484712,77563238779.0,
476,2021-09-17 00:00:00+00:00,ADA,2.34641931592953,75174817961.0,
477,2021-09-18 00:00:00+00:00,ADA,2.36997801934563,75900412016.0,
478,2021-09-19 00:00:00+00:00,ADA,2.28229876060092,73092414723.0,
479,2021-09-20 00:00:00+00:00,ADA,2.06398911707186,66100876508.0,
480,2021-09-21 00:00:00+00:00,ADA,1.98702787673324,63660598898.0,
481,2021-09-22 00:00:00+00:00,ADA,2.26618246436222,72576277647.0,
482,2021-09-23 00:00:00+00:00,ADA,2.33094063318765,74678910367.0,
483,2021-09-24 00:00:00+00:00,ADA,2.28126916972605,73087531027.0,
484,2021-09-25 00:00:00+00:00,ADA,2.30154088621861,73736998318.0,
485,2021-09-26 00:00:00+00:00,ADA,2.20849497492454,70755984057.0,
486,2021-09-27 00:00:00+00:00,ADA,2.1359049572128,68430337771.0,
487,2021-09-28 00:00:00+00:00,ADA,2.0391390589607674,65330142193.0,
488,2021-09-29 00:00:00+00:00,ADA,2.065687837811709,66155279377.0,
489,2021-09-30 00:00:00+00:00,ADA,2.1144520971837677,67743028884.0,
490,2021-10-01 00:00:00+00:00,ADA,2.25812734841043,72318306217.0,
491,2021-10-02 00:00:00+00:00,ADA,2.2514590627385354,72104749118.0,
492,2021-10-03 00:00:00+00:00,ADA,2.2528730014344114,72177771732.0,
493,2021-10-04 00:00:00+00:00,ADA,2.1892345843578873,70111961207.0,
494,2021-10-05 00:00:00+00:00,ADA,2.233124425452917,71517567924.0,
495,2021-10-06 00:00:00+00:00,ADA,2.2121552379134686,70846013183.0,
496,2021-10-07 00:00:00+00:00,ADA,2.276995250936655,72950602787.0,
497,2021-10-08 00:00:00+00:00,ADA,2.2371759627280006,71647321595.0,
498,2021-10-09 00:00:00+00:00,ADA,2.2666148746504895,72618035248.0,
499,2021-10-10 00:00:00+00:00,ADA,2.197213746807281,70394554936.0,
500,2021-10-11 00:00:00+00:00,ADA,2.173389260265162,71502489558.0,
501,2021-10-12 00:00:00+00:00,ADA,2.1191902525524124,69719392506.0,
502,2021-10-13 00:00:00+00:00,ADA,2.189053013787987,72017812511.0,
503,2021-10-14 00:00:00+00:00,ADA,2.1703631289780247,71414773629.0,
504,2021-10-15 00:00:00+00:00,ADA,2.2146505074514944,72872028899.0,
505,2021-10-16 00:00:00+00:00,ADA,2.177713030565598,71656618669.0,
506,2021-10-17 00:00:00+00:00,ADA,2.156962612084926,70962068078.0,
507,2021-10-18 00:00:00+00:00,ADA,2.1282634107828975,70017890991.0,
508,2021-10-19 00:00:00+00:00,ADA,2.1129619864929317,69514488333.0,
509,2021-10-20 00:00:00+00:00,ADA,2.185949809804482,71915719980.0,
510,2021-10-21 00:00:00+00:00,ADA,2.136591061955235,70303519715.0,
511,2021-10-22 00:00:00+00:00,ADA,2.1541989292785173,70882898272.0,
512,2021-10-23 00:00:00+00:00,ADA,2.166815354729386,71298035793.0,
513,2021-10-24 00:00:00+00:00,ADA,2.1234351979122787,69870632222.0,
514,2021-10-25 00:00:00+00:00,ADA,2.1440662531455006,70592880798.0,
515,2021-10-26 00:00:00+00:00,ADA,2.1387770360072813,71131807474.0,
516,2021-10-27 00:00:00+00:00,ADA,1.913237348959794,63628716012.0,
517,2021-10-28 00:00:00+00:00,ADA,1.9882185417196592,66122316372.0,
518,2021-10-29 00:00:00+00:00,ADA,2.012186590112628,66919365997.0,
519,2021-10-30 00:00:00+00:00,ADA,1.9574222137181194,65097982191.0,
520,2021-10-31 00:00:00+00:00,ADA,1.9650257587285513,65378981995.0,
521,2021-11-01 00:00:00+00:00,ADA,1.9500023233216173,64877257646.0,
522,2021-11-02 00:00:00+00:00,ADA,1.9713771792408987,65588365275.0,
523,2021-11-03 00:00:00+00:00,ADA,2.063700959607815,68659957140.0,
524,2021-11-04 00:00:00+00:00,ADA,1.9848817416616917,66037574031.0,
525,2021-11-05 00:00:00+00:00,ADA,1.986205986697513,66110796821.0,
526,2021-11-06 00:00:00+00:00,ADA,2.006609080895298,66789319722.0,
527,2021-11-07 00:00:00+00:00,ADA,2.0218720134857455,67297292605.0,
528,2021-11-08 00:00:00+00:00,ADA,2.124418796683091,70710468518.0,
529,2021-11-09 00:00:00+00:00,ADA,2.2734832149770976,75671964741.0,
530,2021-11-10 00:00:00+00:00,ADA,2.1018017720387947,69988669426.0,
531,2021-11-11 00:00:00+00:00,ADA,2.0855237545453615,69445593360.0,
532,2021-11-12 00:00:00+00:00,ADA,2.045765766535503,68121624437.0,
533,2021-11-13 00:00:00+00:00,ADA,2.0536166305365415,68382951982.0,
534,2021-11-14 00:00:00+00:00,ADA,2.040852814998763,67957824618.0,
535,2021-11-15 00:00:00+00:00,ADA,2.0155872618348636,67145756132.0,
536,2021-11-16 00:00:00+00:00,ADA,1.8772349723450379,62536792151.0,
537,2021-11-17 00:00:00+00:00,ADA,1.8755396870728611,62480316694.0,
538,2021-11-18 00:00:00+00:00,ADA,1.788330987042921,59575111737.0,
539,2021-11-19 00:00:00+00:00,ADA,1.8647929225707376,62122307074.0,
540,2021-11-20 00:00:00+00:00,ADA,1.921736311029931,64019276234.0,
541,2021-11-21 00:00:00+00:00,ADA,1.8397630670102367,61288481316.0,
542,2021-11-22 00:00:00+00:00,ADA,1.7765546703836024,59182804392.0,
543,2021-11-23 00:00:00+00:00,ADA,1.7505025243330232,58314922818.0,
544,2021-11-24 00:00:00+00:00,ADA,1.6680908966857688,55569523918.0,
545,2021-11-25 00:00:00+00:00,ADA,1.67557885040088,55818971969.0,
546,2021-11-26 00:00:00+00:00,ADA,1.5284204003449726,50916646186.0,
547,2021-11-27 00:00:00+00:00,ADA,1.5461183351701635,51506221859.0,
548,2021-11-28 00:00:00+00:00,ADA,1.5928546368230307,53063159816.0,
549,2021-11-29 00:00:00+00:00,ADA,1.6025078018731562,53384738087.0,
550,2021-11-30 00:00:00+00:00,ADA,1.554903231023449,51798875264.0,
551,2021-12-01 00:00:00+00:00,ADA,1.5477126780093369,51559334596.0,
552,2021-09-01 00:00:00+00:00,XRP,1.23488941141063,57474640800.0,99945708108.87381
553,2021-09-02 00:00:00+00:00,XRP,1.25632385580725,58472249963.0,99945706529.94533
554,2021-09-03 00:00:00+00:00,XRP,1.29143478943242,60106394915.0,99945704676.27592
555,2021-09-04 00:00:00+00:00,XRP,1.25577899515716,58446890874.0,99945702342.32756
556,2021-09-05 00:00:00+00:00,XRP,1.30549750529673,60760906595.0,99945699061.43846
557,2021-09-06 00:00:00+00:00,XRP,1.38941299061596,64666529505.0,99945705772.60698
558,2021-09-07 00:00:00+00:00,XRP,1.1250991089937399,52364743398.0,99945703070.96918
559,2021-09-08 00:00:00+00:00,XRP,1.10071997494591,51277350704.0,99945701743.61009
560,2021-09-09 00:00:00+00:00,XRP,1.08940061222405,50750034997.0,99945699004.08876
561,2021-09-10 00:00:00+00:00,XRP,1.05726704230218,49253083573.0,99945696845.09828
562,2021-09-11 00:00:00+00:00,XRP,1.07990638143415,50307743576.0,99945695066.58478
563,2021-09-12 00:00:00+00:00,XRP,1.11963609316566,52158563411.0,99945693421.48866
564,2021-09-13 00:00:00+00:00,XRP,1.06467826477805,49598337464.0,99945691757.00894
565,2021-09-14 00:00:00+00:00,XRP,1.09657447177768,51124757110.0,99945690865.66138
566,2021-09-15 00:00:00+00:00,XRP,1.12135279587976,52279978058.0,99945691259.21744
567,2021-09-16 00:00:00+00:00,XRP,1.09149754219614,50888059286.0,99945690425.71034
568,2021-09-17 00:00:00+00:00,XRP,1.06559782291702,49680556383.0,99945696937.55795
569,2021-09-18 00:00:00+00:00,XRP,1.07566755023888,50150029617.0,99945708025.91861
570,2021-09-19 00:00:00+00:00,XRP,1.04842798773919,48880060224.0,99945706461.69307
571,2021-09-20 00:00:00+00:00,XRP,0.91715188861218,42759674555.0,99945707878.04747
572,2021-09-21 00:00:00+00:00,XRP,0.87632852366318,40940000991.0,99945702738.99953
573,2021-09-22 00:00:00+00:00,XRP,1.00407600756448,46908062027.0,99945701106.89986
574,2021-09-23 00:00:00+00:00,XRP,1.00109036358177,46768579785.0,99945698797.1606
575,2021-09-24 00:00:00+00:00,XRP,0.94592421790621,44191347620.0,99945696248.69571
576,2021-09-25 00:00:00+00:00,XRP,0.94134180154237,43977267939.0,99945694363.3406
577,2021-09-26 00:00:00+00:00,XRP,0.94472127725877,44135149071.0,99945691023.40831
578,2021-09-27 00:00:00+00:00,XRP,0.9236852972927,43152397720.0,99945689347.52121
579,2021-09-28 00:00:00+00:00,XRP,0.8936890053846386,41780353565.0,99945687532.49083
580,2021-09-29 00:00:00+00:00,XRP,0.9283493691670602,43400740797.0,99945723830.91833
581,2021-09-30 00:00:00+00:00,XRP,0.9526360495574208,44536153774.0,99945721492.50732
582,2021-10-01 00:00:00+00:00,XRP,1.0426236143412335,48743111955.0,99945726160.06198
583,2021-10-02 00:00:00+00:00,XRP,1.0386753065146885,48558526830.0,99945724803.02312
584,2021-10-03 00:00:00+00:00,XRP,1.0551699438246798,49329658370.0,99945723548.27794
585,2021-10-04 00:00:00+00:00,XRP,1.0430042849274135,48760908473.0,99945722171.65889
586,2021-10-05 00:00:00+00:00,XRP,1.0855031046719563,50747746964.0,99945720351.81644
587,2021-10-06 00:00:00+00:00,XRP,1.0776559470964786,50440520123.0,99945719468.43129
588,2021-10-07 00:00:00+00:00,XRP,1.0680260831838988,49989786895.0,99945717555.52243
589,2021-10-08 00:00:00+00:00,XRP,1.062891293334139,49749449084.0,99945757372.51271
590,2021-10-09 00:00:00+00:00,XRP,1.1599257885700773,54291223686.0,99945779070.28275
591,2021-10-10 00:00:00+00:00,XRP,1.1384529522966635,53286170976.0,99945780029.38078
592,2021-10-11 00:00:00+00:00,XRP,1.1378884395249607,53259748519.0,99946088322.86174
593,2021-10-12 00:00:00+00:00,XRP,1.1018591926769221,51573371753.0,99946086819.5476
594,2021-10-13 00:00:00+00:00,XRP,1.1283921360827949,52815266691.0,99946137515.34746
595,2021-10-14 00:00:00+00:00,XRP,1.1323155978570463,53080820685.0,99946136204.86525
596,2021-10-15 00:00:00+00:00,XRP,1.140550030743107,53466835376.0,99946134715.87091
597,2021-10-16 00:00:00+00:00,XRP,1.1350961604461802,53211168217.0,99946133368.24228
598,2021-10-17 00:00:00+00:00,XRP,1.0934680948071502,51259722974.0,99946131861.2571
599,2021-10-18 00:00:00+00:00,XRP,1.0838420818754702,50808473634.0,99946130431.98813
600,2021-10-19 00:00:00+00:00,XRP,1.0920804144180112,51194671133.0,99946128731.19374
601,2021-10-20 00:00:00+00:00,XRP,1.1423281216521048,53550188925.0,99946130512.82343
602,2021-10-21 00:00:00+00:00,XRP,1.0893153063403513,51139376561.0,99946199575.96318
603,2021-10-22 00:00:00+00:00,XRP,1.0883741190147442,51095191252.0,99946200121.68713
604,2021-10-23 00:00:00+00:00,XRP,1.0944972711434728,51382650889.0,99946200480.79915
605,2021-10-24 00:00:00+00:00,XRP,1.0842826968060457,50903113917.0,99946199279.504
606,2021-10-25 00:00:00+00:00,XRP,1.095158037370361,51413671451.0,99946247254.20496
607,2021-10-26 00:00:00+00:00,XRP,1.1080933392936474,52097271166.0,99946245294.53229
608,2021-10-27 00:00:00+00:00,XRP,0.9954520841355458,46801415838.0,99946243546.71599
609,2021-10-28 00:00:00+00:00,XRP,1.0588204558022543,49780694862.0,99946241791.38846
610,2021-10-29 00:00:00+00:00,XRP,1.0815032607309605,50847132315.0,99946239247.79378
611,2021-10-30 00:00:00+00:00,XRP,1.083949185300819,50962128039.0,99946236691.1386
612,2021-10-31 00:00:00+00:00,XRP,1.1132473431667256,52339587880.0,99946234792.36002
613,2021-11-01 00:00:00+00:00,XRP,1.0928674247945191,51381421184.0,99946229126.52309
614,2021-11-02 00:00:00+00:00,XRP,1.1361959054497728,53494011976.0,99946230421.99747
615,2021-11-03 00:00:00+00:00,XRP,1.208795870180902,56912140280.0,99946227844.9757
616,2021-11-04 00:00:00+00:00,XRP,1.202002503929923,56592297184.0,99946224294.28273
617,2021-11-05 00:00:00+00:00,XRP,1.1615327048088728,54686911055.0,99946217190.91379
618,2021-11-06 00:00:00+00:00,XRP,1.1524544554442655,54259491824.0,99946234790.51343
619,2021-11-07 00:00:00+00:00,XRP,1.2175338844113168,57323540669.0,99946237669.93456
620,2021-11-08 00:00:00+00:00,XRP,1.282377221381555,60376473907.0,99946233491.17697
621,2021-11-09 00:00:00+00:00,XRP,1.2589302742109294,59272552245.0,99946231149.29434
622,2021-11-10 00:00:00+00:00,XRP,1.1933728810295776,56186000041.0,99946231009.46912
623,2021-11-11 00:00:00+00:00,XRP,1.2183635462305453,57456775920.0,99946226944.25264
624,2021-11-12 00:00:00+00:00,XRP,1.189354747853632,56088750725.0,99946223940.46396
625,2021-11-13 00:00:00+00:00,XRP,1.1929657352160667,56259041187.0,99946218161.30916
626,2021-11-14 00:00:00+00:00,XRP,1.1885967283565175,56053003303.0,99946215612.34555
